timestamp,close,high,low,open,volume,ema_5,ema_15,fut_close,oi,iv,delta,gamma,vega,pcr,basis,returns,regime,regime_label,signal
2025-10-24 04:55:00,25826.94921875,25843.25,25822.099609375,25837.25,0,25847.685130093072,25863.714997362036,25956.083964843747,125967,15.460764431707052,0.5108741383732901,0.0007211772748241,14.26344359393764,1.0,0.0049999999999998,-0.000379334910544,1,1,0
2025-10-24 05:00:00,25832.150390625,25834.5,25816.349609375,25826.650390625,0,25842.506883603717,25859.769421519908,25961.31114257812,168498,16.64857435709968,0.5142136734231798,0.0006694129472481,14.262559013452616,1.0,0.0049999999999998,0.00020138545327,2,-1,0
2025-10-24 05:05:00,25830.349609375,25840.099609375,25829.400390625,25832.849609375,0,25838.45445886081,25856.091945001794,25959.501357421872,167710,10.06660959850023,0.5166871044900256,0.0011069138520275,14.258137306616408,1.0,0.0049999999999998,-6.971085344309458e-05,2,-1,0
2025-10-24 05:10:00,25819.80078125,25830.44921875,25811.44921875,25830.44921875,0,25832.23656632387,25851.55554953282,25948.89978515625,125913,12.066144350081148,0.5512690450042163,0.0009170223177045,14.146837713118716,1.0,0.0049999999999999,-0.0004083889023774,2,-1,0
2025-10-24 05:15:00,25826.5,25827.900390625,25810.55078125,25820.25,0,25830.324377549252,25848.423605841217,25955.632499999996,174820,23.234267531930197,0.5105961943525412,0.0004799099013929,14.263463036542744,1.0,0.0049999999999998,0.0002594605127574,2,-1,0
2025-10-24 05:20:00,25823.849609375,25831.30078125,25820.0,25826.55078125,0,25828.16612149117,25845.35185628294,25952.96885742187,81036,23.191028360619104,0.5333297074839701,0.0004793440117272,14.217212558222672,1.0,0.0049999999999998,-0.0001026229115443,2,-1,0
2025-10-24 05:25:00,25825.05078125,25825.5,25812.650390625,25823.650390625,0,25827.127674744115,25842.814221903824,25954.176035156248,191970,22.715634158844193,0.5098369520112778,0.0004909184753261,14.263358113424268,1.0,0.0049999999999999,4.651405166811173e-05,2,-1,0
2025-10-24 05:30:00,25821.400390625,25832.25,25815.75,25824.599609375,0,25825.218580037745,25840.13749299397,25950.50739257812,191410,13.941979998869174,0.5466338349833015,0.000794735305433,14.168103522806028,1.0,0.0049999999999998,-0.0001413507627118,2,-1,0
2025-10-24 05:35:00,25811.05078125,25829.80078125,25796.5,25820.099609375,0,25820.495980441832,25836.501654025975,25940.10603515625,188530,13.068681385315504,0.5404586857672687,0.0008496283141986,14.186566333490523,1.0,0.0049999999999999,-0.0004008151850183,2,-1,0
2025-10-24 05:40:00,25827.30078125,25835.44921875,25800.650390625,25812.05078125,0,25822.76424737789,25835.351544928977,25956.437285156248,110071,15.521248551853976,0.5111176594698787,0.000718345077919,14.263397650332434,1.0,0.0049999999999999,0.0006295752984921,2,-1,0
2025-10-24 05:45:00,25816.349609375,25829.150390625,25811.05078125,25826.30078125,0,25820.62603471026,25832.97630298473,25945.431357421872,122104,18.43180587267963,0.5344330378447718,0.0006031468660286,14.209729355748662,1.0,0.0049999999999998,-0.0004240153459222,2,-1,0
2025-10-24 05:50:00,25827.599609375,25830.44921875,25811.150390625,25816.44921875,0,25822.95055959851,25832.304216283515,25956.737607421874,53088,14.697193446598416,0.5114996924701004,0.0007585924976721,14.263175292197191,1.0,0.0049999999999999,0.0004357703614268,2,-1,0
2025-10-24 05:55:00,25801.849609375,25827.5,25799.900390625,25827.5,0,25815.916909524007,25828.49739041995,25930.85885742187,82502,16.438275107732178,0.5276209628181888,0.0006775756972459,14.220698202691713,1.0,0.0049999999999998,-0.0009969954772975,2,-1,0
2025-10-24 06:00:00,25812.150390625,25812.650390625,25783.75,25801.349609375,0,25814.661403224334,25826.454015445583,25941.21114257812,172598,11.991606880590323,0.5444775958445831,0.0009249017018718,14.171848806133298,1.0,0.0049999999999997,0.0003992264665497,2,-1,0
2025-10-24 06:05:00,25812.75,25824.75,25800.0,25812.05078125,0,25814.02426881623,25824.74101351489,25941.81375,83958,22.2262074516745,0.5286755884497969,0.000500822683092,14.224043773953415,1.0,0.005,2.3229733514096296e-05,2,-1,0
2025-10-24 06:10:00,25837.099609375,25839.400390625,25811.55078125,25812.80078125,0,25821.716049002487,25826.2858379974,25966.28510742187,179981,22.36954225946641,0.5158002702830573,0.0004980418393286,14.26315561018378,1.0,0.0049999999999998,0.0009433171349431,2,-1,0
2025-10-24 06:15:00,25833.44921875,25847.19921875,25833.150390625,25836.900390625,0,25825.62710558499,25827.181260591475,25962.616464843748,112332,10.600091763518796,0.5193925565489919,0.0010507561725034,14.255470059695092,1.0,0.0049999999999999,-0.0001412848454427,2,-1,0
2025-10-24 06:20:00,25833.5,25850.5,25831.69921875,25833.55078125,0,25828.25140372333,25827.97110301754,25962.667499999996,96496,20.358619157685244,0.5142250949991126,0.0005473935893226,14.263289598489992,1.0,0.0049999999999998,1.9657169885167747e-06,2,-1,0
2025-10-24 06:25:00,25821.80078125,25838.849609375,25821.69921875,25833.05078125,0,25826.101196232223,25827.199812796596,25950.909785156247,75870,24.942579901605125,0.531011371773191,0.0004459280609979,14.222777045260496,1.0,0.0049999999999998,-0.0004528700621286,2,-1,0
2025-10-24 06:30:00,25821.650390625,25828.19921875,25815.099609375,25821.150390625,0,25824.61759436315,25826.506135025145,25950.758642578123,154200,10.609934320679027,0.5593319087113883,0.001039853243008,14.107755200149368,1.0,0.0049999999999999,-5.82417261574264e-06,2,-1,0
2025-10-24 06:35:00,25852.0,25852.44921875,25820.849609375,25822.30078125,0,25833.74506290877,25829.692868147,25981.26,120419,10.260936546949951,0.5399372415200859,0.0010805450300473,14.210957550624126,1.0,0.0049999999999999,0.0011753551347755,2,-1,0
2025-10-24 06:40:00,25850.44921875,25857.849609375,25845.099609375,25851.150390625,0,25839.31311485585,25832.28741197238,25979.701464843747,53868,13.77634686116437,0.5302070602762282,0.0008065995619625,14.240768130864147,1.0,0.0049999999999998,-5.998689656505629e-05,2,-1,0
2025-10-24 06:45:00,25840.25,25852.650390625,25838.25,25850.25,0,25839.6254099039,25833.28273547583,25969.45125,175789,18.943470081915663,0.5184463266630932,0.0005878772408728,14.26082929453382,1.0,0.0049999999999999,-0.0003945470604279,2,-1,0
2025-10-24 06:50:00,25868.19921875,25868.400390625,25837.900390625,25840.30078125,0,25849.1500128526,25837.6472958851,25997.540214843742,177038,23.987302864618833,0.5300207048549058,0.0004629434049553,14.251050844455962,1.0,0.0049999999999997,0.0010816156480684,2,-1,0
2025-10-24 06:55:00,25843.55078125,25874.69921875,25841.650390625,25867.849609375,0,25847.283602318403,25838.385231555712,25972.768535156247,179272,17.0654420755236,0.5215346636686136,0.0006522354775171,14.25711010036404,1.0,0.0049999999999998,-0.0009528470571749,2,-1,0
2025-10-24 07:00:00,25836.849609375,25845.69921875,25831.400390625,25843.400390625,0,25843.805604670604,25838.193278783125,25966.033857421873,146671,20.565930859483583,0.5160104523354074,0.0005417134574161,14.26271769293789,1.0,0.0049999999999999,-0.0002592976457346,2,-1,0
2025-10-24 07:05:00,25851.900390625,25852.900390625,25836.400390625,25838.650390625,0,25846.503866655403,25839.90666776336,25981.15989257812,102919,11.911652351615563,0.5351703283124426,0.00093186057775,14.226991514038785,1.0,0.0049999999999998,0.0005825315964427,2,-1,0
2025-10-24 07:10:00,25842.44921875,25853.150390625,25827.0,25851.5,0,25845.152317353604,25840.22448663669,25971.661464843743,158881,23.389033823990857,0.5182100855858286,0.0004761116112211,14.262431565650582,1.0,0.0049999999999997,-0.0003655890565951,2,-1,0
2025-10-24 07:15:00,25835.94921875,25845.69921875,25835.30078125,25841.150390625,0,25842.08461781907,25839.690078150852,25965.12896484375,90781,23.585046770681856,0.5150966633564313,0.0004724275451564,14.263495628473333,1.0,0.0049999999999999,-0.0002515241471494,2,-1,0
2025-10-24 07:20:00,25816.75,25838.0,25814.55078125,25835.05078125,0,25833.639745212713,25836.822568381995,25945.83375,134262,20.673771162888407,0.5320900593033486,0.0005379949125396,14.21694186851846,1.0,0.005,-0.000743120316093,2,-1,0
2025-10-24 07:25:00,25810.69921875,25821.5,25806.0,25816.75,0,25825.99290305848,25833.557149677996,25939.752714843748,104599,12.358352430221206,0.5420583274061903,0.0008981000037694,14.180449238245476,1.0,0.0049999999999999,-0.0002343742434659,2,-1,0
2025-10-24 07:30:00,25822.900390625,25824.099609375,25807.80078125,25810.75,0,25824.962065580658,25832.22505479637,25952.01489257812,190626,14.520039792345408,0.5462412201599518,0.0007631398486511,14.170564581166817,1.0,0.0049999999999998,0.0004727176033316,2,-1,0
2025-10-24 07:35:00,25817.44921875,25825.75,25807.0,25822.75,0,25822.457783303773,25830.378075290573,25946.536464843743,140480,15.777983542649086,0.5393985974203092,0.0007037491461529,14.193882906242054,1.0,0.0049999999999997,-0.0002110983581449,2,-1,0
2025-10-24 07:40:00,25825.94921875,25826.94921875,25814.0,25816.69921875,0,25823.621595119184,25829.824468223,25955.078964843746,125998,21.524933235257436,0.5101706196684405,0.000518045861377,14.263555050148248,1.0,0.0049999999999998,0.0003292346942558,2,-1,0
2025-10-24 07:45:00,25810.5,25831.099609375,25802.25,25826.400390625,0,25819.24773007946,25827.408909695125,25939.5525,180494,11.970313820266613,0.5430151726567419,0.0009269817388188,14.17668619167854,1.0,0.005,-0.000598205263208,2,-1,0
2025-10-24 07:50:00,25792.80078125,25817.349609375,25789.44921875,25809.599609375,0,25810.43208046964,25823.082893639483,25921.764785156247,191697,19.499341718687653,0.5196719225469122,0.0005720850558502,14.232550596717354,1.0,0.0049999999999998,-0.0006857371515468,2,-1,0
2025-10-24 07:55:00,25771.5,25797.900390625,25770.400390625,25792.80078125,0,25797.454720313097,25816.635031934547,25900.3575,73685,15.76697365198871,0.542300784941121,0.0007049671652106,14.15799650647129,1.0,0.0049999999999999,-0.0008258421189173,2,-1,0
2025-10-24 08:00:00,25755.900390625,25784.80078125,25755.900390625,25771.0,0,25783.603277083737,25809.043201770855,25884.67989257812,191840,19.265038439771978,0.5273666980934829,0.0005792118313325,14.195998785973464,1.0,0.0049999999999997,-0.0006053046727975,2,-1,0
2025-10-24 08:05:00,25736.0,25774.099609375,25732.55078125,25755.55078125,0,25767.735518055822,25799.912801549497,25864.679999999997,72449,11.714543874040787,0.5205082248116775,0.0009542599598458,14.199706115333672,1.0,0.0049999999999998,-0.0007726536569555,2,-1,0
2025-10-24 08:10:00,25724.400390625,25745.55078125,25722.0,25736.44921875,0,25753.290475578884,25790.473750183937,25853.02239257812,74456,15.685242472186264,0.5445635137340794,0.0007094962846842,14.123328446701748,1.0,0.0049999999999998,-0.0004507153160941,2,-1,0
2025-10-24 08:15:00,25730.0,25737.5,25723.349609375,25724.400390625,0,25745.526983719257,25782.91453141094,25858.65,177761,12.156945746233031,0.5144822640772644,0.00092035829042,14.205815019904607,1.0,0.005,0.000217676963893,2,-1,0
2025-10-24 08:20:00,25739.900390625,25739.900390625,25718.650390625,25730.150390625,0,25743.65145268784,25777.5377638127,25868.59989257812,110198,13.93685340442762,0.5214975388482477,0.0008018714195459,14.200000702167817,1.0,0.0049999999999998,0.0003847800476097,2,-1,0
2025-10-24 08:25:00,25739.599609375,25747.25,25728.150390625,25740.05078125,0,25742.30083825023,25772.795494507987,25868.29760742187,171680,20.25572828129319,0.5175730633924946,0.0005519963667432,14.206687623117512,1.0,0.0049999999999998,-1.1685408468409264e-05,2,-1,0
2025-10-24 08:30:00,25743.849609375,25746.30078125,25733.75,25739.44921875,0,25742.817095291823,25769.177258866363,25872.568857421873,91136,18.295421774900426,0.5209112992037063,0.0006107934870612,14.203290783157582,1.0,0.0049999999999999,0.0001651152335118,2,-1,0
2025-10-24 08:35:00,25744.69921875,25753.150390625,25736.19921875,25744.0,0,25743.444469777885,25766.117503851816,25873.422714843746,171549,15.536631252053152,0.5235744318491904,0.000718958224578,14.198463015121948,1.0,0.0049999999999998,3.300242146742072e-05,2,-1,0
2025-10-24 08:40:00,25755.400390625,25774.400390625,25744.55078125,25744.599609375,0,25747.429776726924,25764.777864698463,25884.177392578124,92043,14.624590159366347,0.5326890527730735,0.0007622444279159,14.18142098770132,1.0,0.0049999999999999,0.0004156650572637,2,-1,0
2025-10-24 08:45:00,25763.5,25773.30078125,25754.5,25755.400390625,0,25752.78651781795,25764.61813161115,25892.317499999997,138262,17.818373106053823,0.533510323298948,0.0006253149872873,14.183446866387722,1.0,0.0049999999999998,0.0003144819825029,2,-1,0
2025-10-24 08:50:00,25764.650390625,25773.55078125,25749.55078125,25763.5,0,25756.74114208697,25764.62216398789,25893.473642578123,192287,17.28415789474073,0.5349863102198041,0.0006444075940097,14.179553573071612,1.0,0.0049999999999999,4.465195431513358e-05,2,-1,0
2025-10-24 08:55:00,25775.599609375,25779.69921875,25761.94921875,25764.349609375,0,25763.027297849647,25765.99434466127,25904.47760742187,117024,21.764541572202127,0.5099869307024859,0.0005133494102446,14.235912856300656,1.0,0.0049999999999998,0.0004249705928081,2,-1,0
2025-10-24 09:00:00,25759.400390625,25784.30078125,25757.19921875,25776.349609375,0,25761.818328774767,25765.17010040674,25888.197392578124,83645,16.98964004336977,0.5319846488990861,0.0006561283007865,14.185662497650547,1.0,0.0049999999999999,-0.0006284710732435,2,-1,0
2025-10-24 09:05:00,25750.55078125,25774.05078125,25748.400390625,25758.349609375,0,25758.062479599845,25763.342685512147,25879.303535156247,121684,11.240980985671916,0.5355525326427212,0.0009912600719929,14.170006425289367,1.0,0.0049999999999998,-0.0003435487333091,2,-1,0
2025-10-24 09:10:00,25752.5,25758.650390625,25747.900390625,25749.80078125,0,25756.208319733232,25761.987349823128,25881.262499999997,104344,24.42162510260973,0.5225838159386941,0.0004573165374513,14.204810158296665,1.0,0.0049999999999998,7.569619642544545e-05,2,-1,0
2025-10-24 09:15:00,25747.0,25763.0,25741.099609375,25751.599609375,0,25753.138879822156,25760.11393109524,25875.734999999997,192629,24.814319761644576,0.5199655247900188,0.0004503333863936,14.206757303003524,1.0,0.0049999999999998,-0.0002135714979127,2,-1,0
2025-10-24 09:20:00,25748.5,25749.349609375,25737.94921875,25747.55078125,0,25751.592586548104,25758.662189708335,25877.242499999997,100271,15.79120008030204,0.5260219905501677,0.0007069931662296,14.195130700421425,1.0,0.0049999999999998,5.82592146658456e-05,2,-1,0
2025-10-24 09:25:00,25744.099609375,25752.150390625,25739.69921875,25748.75,0,25749.094927490405,25756.84186716667,25872.82010742187,116083,19.313847849735374,0.5205013519390678,0.0005786114251956,14.204187632853513,1.0,0.0049999999999998,-0.000170898911587,2,-1,0
2025-10-24 09:30:00,25794.05078125,25803.349609375,25745.44921875,25745.44921875,0,25764.080212076937,25761.492981427087,25923.021035156245,131836,20.436588201088064,0.5199580816599176,0.0005458026179808,14.232732434071943,1.0,0.0049999999999998,0.0019402959370469,2,-1,0
2025-10-24 09:35:00,25804.80078125,25806.05078125,25793.55078125,25794.69921875,0,25777.653735134627,25766.90645640495,25933.82478515625,152249,12.825694126454954,0.5356734901191614,0.0008669322172406,14.199472723175669,1.0,0.0049999999999999,0.0004167627679407,2,-1,0
2025-10-24 09:40:00,25799.5,25807.75,25787.900390625,25806.349609375,0,25784.93582342309,25770.980649354333,25928.4975,131248,17.181053189068844,0.5253055519351194,0.0006485919073257,14.224894761135882,1.0,0.005,-0.0002054184139972,2,-1,0
2025-10-24 09:45:00,25804.94921875,25805.599609375,25798.30078125,25798.94921875,0,25791.606955198724,25775.22672052879,25933.973964843743,187083,11.445655902653089,0.5393007707160703,0.0009706207910062,14.18735605528826,1.0,0.0049999999999997,0.0002112141223666,2,-1,0
2025-10-24 09:50:00,25796.44921875,25809.25,25791.75,25804.650390625,0,25793.22104304915,25777.87953280644,25925.431464843747,105961,16.034981768289082,0.5243369732239093,0.0006951363005273,14.225366901464591,1.0,0.0049999999999998,-0.0003293941765954,2,-1,0
